"","site.type","TPI.gen","TRI.gen","SiteID","month","day","n","temp.soil.mean.daily","temp.soil.min.daily","temp.soil.med.daily","temp.soil.max.daily","temp.soil.se.daily","temp.ground.mean.daily","temp.ground.min.daily","temp.ground.med.daily","temp.ground.max.daily","temp.ground.se.daily","temp.air.mean.daily","temp.air.min.daily","temp.air.med.daily","temp.air.max.daily","temp.air.se.daily","moisture.soil.mean.daily","moisture.soil.min.daily","moisture.soil.med.daily","moisture.soil.max.daily","moisture.soil.se.daily","date"
"412","convex.gentle","convex","gentle","CR04",8,14,96,19.84625,13.88,18.655,30,0.517043897021683,19.0836458333333,7.12,14.22,40.75,1.13113219673328,18.2553125,7.44,15,34.25,0.934215027855089,2.71770833333333,1.5,2.15,5.1,0.12248339299951,2025-08-14
"413","convex.gentle","convex","gentle","CR04",8,15,96,19.2840625,13.56,19.56,29.12,0.424400882620911,17.5495833333333,5.25,17.845,38.06,0.912966005937284,17.1366666666667,5.44,17.685,33.88,0.798720888971568,2.49166666666667,1.2,2.5,4.5,0.0906684081360103,2025-08-15
"414","convex.gentle","convex","gentle","CR04",8,16,96,17.423125,12.81,15.905,27.25,0.454112188407323,17.1189583333333,8.25,12.625,39.25,0.928940096825677,16.4359375,8.88,12.88,33.88,0.74323672142978,3.071875,2.2,2.6,5.4,0.0956017773659377,2025-08-16
"415","convex.gentle","convex","gentle","CR04",8,17,96,16.3377083333333,12.62,16.12,24.81,0.307515813284978,13.4309375,5.38,12.375,30.19,0.631719858626783,13.3021875,5.81,12.5,26.75,0.561428359365743,2.87395833333333,1.8,2.55,5.2,0.0956767766794024,2025-08-17
"416","convex.gentle","convex","gentle","CR04",8,18,96,15.0491666666667,9,13.12,27.25,0.58450825911253,14.8972916666667,1.75,8.75,40.5,1.31286352926454,14.2396875,2.12,9.435,34.75,1.14145716594682,3.73020833333333,2.6,3.2,6.1,0.117560359558909,2025-08-18
"417","convex.gentle","convex","gentle","CR04",8,19,96,17.8626041666667,9.81,15.5,30.94,0.735515561584628,17.9428125,1.38,10.565,43.25,1.59887219505537,16.885,1.88,11.155,36.88,1.36107677961238,3.51979166666667,1.9,2.9,6.2,0.156564121383324,2025-08-19
"418","convex.gentle","convex","gentle","CR04",8,20,96,20.0178125,14.06,17.78,31.06,0.598374024964939,20.8379166666667,6.81,13.56,45.12,1.27885451002905,19.97375,7.19,14.375,38.12,1.0721933092146,3.29270833333333,1.9,2.65,5.8,0.130310398593992,2025-08-20
"419","convex.gentle","convex","gentle","CR04",8,21,96,20.104375,15,18.88,30.12,0.424301226696173,19.5757291666667,8.81,16.53,37.88,0.869226046458528,18.9623958333333,9.06,16.75,33.25,0.745311540665338,3.14791666666667,1.8,3.1,5.1,0.103703135332437,2025-08-21
"420","convex.gentle","convex","gentle","CR04",8,22,96,18.926875,11.5,16.965,31.25,0.677122285991536,18.280625,2.75,12.28,43.19,1.45474256790355,16.9635416666667,3.06,12.5,37.25,1.21939660066714,3.08229166666667,1.5,2.5,5.7,0.144550079281617,2025-08-22
"421","convex.gentle","convex","gentle","CR04",8,23,96,19.8989583333333,13,18.095,30.44,0.612459835402882,19.0989583333333,5.5,13.25,41.5,1.29709589994955,18.204375,6.19,14.72,36.38,1.08490291639087,2.85520833333333,1.5,2.3,5.3,0.133835702102106,2025-08-23
"422","convex.gentle","convex","gentle","CR04",8,24,96,18.99125,13.62,19.09,28.56,0.399800834462413,17.0263541666667,6.38,16.06,34.06,0.842800952544233,16.6530208333333,6.44,16.125,31.25,0.746674573889909,2.51458333333333,1.4,2.4,4.4,0.0868046198779981,2025-08-24
"423","convex.gentle","convex","gentle","CR04",8,25,96,16.7972916666667,13.75,16.345,21.75,0.224387005086972,15.1488541666667,9,13.25,27.81,0.537317102088874,14.678125,8.88,12.94,25.75,0.473108174281917,3.05833333333333,2.1,2.45,6.5,0.126696095381015,2025-08-25
"424","convex.gentle","convex","gentle","CR04",8,26,96,13.9103125,11,13.125,20.44,0.264735239020152,11.6395833333333,5.62,10.47,27.75,0.5343965262755,11.2136458333333,5.75,10.38,23.44,0.448726197135214,5.646875,4.3,4.8,9.5,0.161638764491701,2025-08-26
"425","convex.gentle","convex","gentle","CR04",8,27,96,15.278125,12.88,14.685,20.06,0.214203763895748,14.0560416666667,10.88,12.41,23.5,0.361301845644242,13.461875,10.62,12.155,21,0.307002747019683,18.2552083333333,8.8,10.4,46.2,1.16144747654433,2025-08-27
"426","convex.gentle","convex","gentle","CR04",8,28,96,13.5254166666667,11.38,12.815,18.38,0.215578979536801,12.1130208333333,6.75,10,24.94,0.488268133478799,11.213125,6.62,9.685,20.75,0.389158626626253,35.41875,32.7,34.4,46.9,0.306112124352236,2025-08-28
"427","convex.gentle","convex","gentle","CR04",8,29,96,13.6544791666667,9.25,12.815,20.56,0.362702994276081,12.9634375,3.5,8.53,28.12,0.840787379355472,12.0332291666667,3.25,8.81,24.12,0.734872311005302,31.3864583333333,30,31.4,32.6,0.0554609826432983,2025-08-29
"428","convex.gentle","convex","gentle","CR04",8,30,96,13.1984375,8.12,12.03,21.5,0.451110868820131,12.6697916666667,1.94,7.315,30.25,1.06610569794568,11.8457291666667,1.88,7.81,26.12,0.935299273626058,28.6385416666667,27.4,28.6,30,0.0471413000956444,2025-08-30
"429","convex.gentle","convex","gentle","CR04",8,31,96,13.7513541666667,7.62,12.155,23.5,0.54582105824804,13.4113541666667,0.06,7.25,34.25,1.28849176262941,12.535625,0,8.28,30,1.13298987132266,26.1729166666667,25.8,26,27.3,0.0395001434226429,2025-08-31
"430","convex.gentle","convex","gentle","CR04",9,1,96,14.6630208333333,8.88,13.655,22.56,0.466731123049986,14.5623958333333,1.88,9,37.62,1.21242745075765,14.1928125,2.12,9.535,33,1.11037412399784,24.5708333333333,24,24.4,25.9,0.048799551215461,2025-09-01
"431","convex.gentle","convex","gentle","CR04",9,2,96,15.9009375,9.88,14.53,24.5,0.503853855650246,16.5797916666667,2.62,11.405,37.12,1.26487269641637,15.7151041666667,2.62,12.435,31.75,1.09237114333823,23.5416666666667,22.8,23.3,25,0.0655721556938552,2025-09-02
"432","convex.gentle","convex","gentle","CR04",9,3,96,16.3263541666667,10.12,14.715,25.69,0.541530383391165,16.17625,2.38,9.81,37.62,1.33075771723244,15.1084375,2.25,10.655,31.38,1.13652289176748,22.6364583333333,21.9,22.35,23.9,0.0690175383200548,2025-09-03
"433","convex.gentle","convex","gentle","CR04",9,4,96,16.5578125,10.75,15.215,25.5,0.497727978336971,15.5810416666667,3.38,10.375,37.62,1.1944324376989,14.8423958333333,3.62,11.185,32.69,1.02131707562575,21.6177083333333,20.9,21.4,23,0.0682486872771812,2025-09-04
"434","convex.gentle","convex","gentle","CR04",9,5,96,15.6711458333333,10.5,14.5,24.19,0.447047450035397,14.2105208333333,2.69,9.405,34.94,1.09624937105937,13.2496875,2.75,10.095,30.19,0.925869854789067,20.6395833333333,19.7,20.55,21.6,0.0525131388460258,2025-09-05
"435","convex.gentle","convex","gentle","CR04",9,6,96,15.1092708333333,9.88,14.185,22,0.411427080064431,13.0336458333333,0.94,8.25,34.12,1.04194906473599,12.4877083333333,0.88,8.595,30.56,0.925255055864478,19.46875,18.7,19.3,20.7,0.0604317887910926,2025-09-06
"436","convex.gentle","convex","gentle","CR04",9,7,96,14.7071875,10.75,14.315,21.44,0.281783663407352,12.9709375,3.06,11.87,33.25,0.752319353471652,12.4460416666667,3.19,11.53,28.75,0.659967261933371,19.915625,18,18.7,36.5,0.410557836505684,2025-09-07
"437","convex.gentle","convex","gentle","CR04",9,8,96,13.393125,9,11.88,20.88,0.393735381586059,13.665625,4.56,9.06,30,0.880478037679263,13.0157291666667,4.69,9.12,27.19,0.759592944788027,30.2885416666667,28.7,30.4,31.4,0.0631739069995263,2025-09-08
"438","convex.gentle","convex","gentle","CR04",9,9,96,13.4495833333333,9.75,12.44,19.75,0.330316664807738,13.1040625,3.88,9.5,28,0.77619888280043,12.8244791666667,3.75,10.06,26.31,0.70160647223454,26.8229166666667,26,26.8,28.4,0.0462278673137132,2025-09-09
"439","convex.gentle","convex","gentle","CR04",9,10,96,13.0041666666667,9,11.685,19.5,0.369473507189108,13.1133333333333,4.44,8.78,30.69,0.918747677723126,12.8015625,4.25,9.22,28.75,0.86690283971822,24.89375,24.1,24.8,25.9,0.0328744454959573,2025-09-10
"440","convex.gentle","convex","gentle","CR04",9,11,96,13.231875,8.62,12.315,20.38,0.37139741188493,12.9576041666667,2.88,11.06,31.19,0.883834334232518,12.8233333333333,3.12,12.56,27.5,0.818889139331216,22.821875,22.3,22.75,24,0.0436343238917624,2025-09-11
"441","convex.gentle","convex","gentle","CR04",9,12,96,13.72125,10.62,12.56,18.75,0.271441621215447,13.9920833333333,7.5,11.25,26.38,0.599143228136343,13.6783333333333,7.5,11.935,24.38,0.500611044752965,21.74375,21.3,21.6,22.7,0.0320981396684518,2025-09-12
"442","convex.gentle","convex","gentle","CR05",6,26,95,14.4211578947368,8.75,13.62,23.25,0.449712807775385,14.1268421052632,0.06,11.12,38.75,1.22990008846992,13.3289473684211,-0.44,11.12,33.62,1.13823215585399,9.1,8.2,8.8,10.8,0.0881818339243777,2025-06-26
"443","convex.gentle","convex","gentle","CR05",6,27,96,15.2030208333333,9.31,14,24.81,0.504576427360675,16.134375,1.62,12.44,38.62,1.28359036625564,15.2186458333333,1.25,12.62,34.25,1.16294246078673,8.96145833333333,8.2,8.65,10.6,0.079821206340954,2025-06-27
"444","convex.gentle","convex","gentle","CR05",6,28,96,16.2136458333333,10.25,15.06,26.06,0.50869986325202,17.0528125,2.88,14.345,40.12,1.24799524943503,15.934375,2.5,14.935,34,1.09758805358014,8.92291666666667,7.9,8.6,10.8,0.0985918305424319,2025-06-28
"445","convex.gentle","convex","gentle","CR05",6,29,96,16.7476041666667,10.25,15.285,27,0.544372138435722,17.1927083333333,2.12,13.815,40.25,1.30171218622674,16.1280208333333,1.75,13.905,33.75,1.14498065198347,8.79895833333333,7.5,8.55,10.6,0.103136075074269,2025-06-29
"446","convex.gentle","convex","gentle","CR05",6,30,96,16.9613541666667,10.25,15.375,27.88,0.580383940144701,17.16125,1.44,13.625,42.62,1.42977588608489,16.1216666666667,1.19,14.25,37.56,1.29543895109858,8.68541666666667,7.6,8.35,10.7,0.109724327280125,2025-06-30
"447","convex.gentle","convex","gentle","CR05",7,1,96,17.7048958333333,11.75,16.62,27,0.494781295713102,18.420625,4.25,15.935,39.88,1.22293019564978,17.755,4.06,16.25,36.88,1.14159686366195,8.45520833333333,7.4,8.25,10.2,0.093984295436752,2025-07-01
"448","convex.gentle","convex","gentle","CR05",7,2,96,15.0969791666667,10.94,14.815,23.5,0.317177523753463,13.8271875,4.75,12.155,29,0.727479919285246,13.6872916666667,4.69,12.69,28.5,0.699561304876114,12.571875,7.7,8.25,39.4,0.889529373800028,2025-07-02
"449","convex.gentle","convex","gentle","CR05",7,3,96,13.9830208333333,11.25,13.72,20.12,0.254373978716501,14.4326041666667,7.75,13.685,29.12,0.571561865325665,13.9792708333333,7.38,13.59,26.5,0.521955484019531,24.628125,23.6,24.55,26.3,0.0559350956309687,2025-07-03
"450","convex.gentle","convex","gentle","CR05",7,4,96,14.2963541666667,10.38,13.88,19.88,0.305152755814848,14.449375,6.12,12.09,28.88,0.652305557041949,13.9561458333333,5.88,12.5,26.31,0.597325900822723,23.7,22.6,23.6,25.9,0.104125430434442,2025-07-04
"451","convex.gentle","convex","gentle","CR05",7,5,96,14.0520833333333,9.19,13.25,21.75,0.396999240925372,14.6821875,5,11.095,34.25,0.894263114308306,14.109375,4.62,11.155,30.88,0.844089588094927,25.5635416666667,24.3,25.7,26.1,0.0357292385938614,2025-07-05
"452","convex.gentle","convex","gentle","CR05",7,6,96,14.7016666666667,8.56,13.345,25.38,0.526527324449371,15.4958333333333,2.94,12.875,36.75,1.12709105536155,14.7845833333333,2.38,12.97,32.94,1.04939508386125,22.9708333333333,21.6,23,24.3,0.0376653275650803,2025-07-06
"453","convex.gentle","convex","gentle","CR05",7,7,96,15.813125,8.75,14.035,27.75,0.618030869759656,16.3265625,1.94,12.28,39.75,1.31246958885507,15.4026041666667,1.25,11.88,34.81,1.20948434210175,20.1677083333333,19.8,20.1,21.5,0.0392778784573596,2025-07-07
"454","convex.gentle","convex","gentle","CR05",7,8,96,16.7572916666667,10.31,15.625,26.44,0.514134310715993,17.4353125,3.62,14.185,40.62,1.18727435486027,16.9286458333333,3,14.185,36.12,1.13358083874856,18.1270833333333,17.6,18.1,19.6,0.0483608323164436,2025-07-08
"455","convex.gentle","convex","gentle","CR05",7,9,96,17.165,10.25,15.655,29,0.608825587907759,18.6880208333333,3.44,13.625,43.88,1.40747206836976,18.0084375,3.19,14.31,38.69,1.28773959896385,16.3520833333333,15.5,16.2,18.1,0.0710043729606294,2025-07-09
"456","convex.gentle","convex","gentle","CR05",7,10,96,18.4596875,12.5,16.375,28.88,0.557884130370642,19.6263541666667,6.88,15.31,41.5,1.19595607096567,18.4805208333333,6.44,16.375,34.5,1.02086091301582,13.29375,12.3,12.8,16.4,0.108415749689341,2025-07-10
"457","convex.gentle","convex","gentle","CR05",7,11,96,17.7463541666667,10.81,16.375,28.69,0.589632135537565,17.3158333333333,2.25,13.44,42.38,1.36838255835983,15.9165625,1.69,12.94,35.62,1.20793502958748,11.5125,10.7,11.3,13,0.0786711175517553,2025-07-11
"458","convex.gentle","convex","gentle","CR05",7,12,96,18.17625,11.56,16.62,28.62,0.568598562834883,18.4410416666667,3.81,14.685,44,1.32841989536546,17.0845833333333,3.38,14.315,36.88,1.1647927392311,10.4229166666667,9.5,10.15,12.2,0.0882266713694656,2025-07-12
"459","convex.gentle","convex","gentle","CR05",7,13,96,18.6602083333333,11.75,17.035,29.81,0.595212717746933,19.555,4.19,15.095,45,1.42916706050836,18.2673958333333,3.75,14.75,39,1.264236917448,9.48333333333333,8.4,9.2,11.3,0.10030290381948,2025-07-13
"460","convex.gentle","convex","gentle","CR05",7,14,96,18.9852083333333,12,17.5,29.62,0.596653201954685,19.5921875,3.88,15.285,44.44,1.41346897522662,18.3607291666667,3.56,15.315,38.56,1.25150332622158,8.55104166666667,7.4,8.2,10.5,0.106427172113992,2025-07-14
"461","convex.gentle","convex","gentle","CR05",7,15,96,18.4745833333333,12.75,17.97,28.5,0.442305758652798,17.7011458333333,5.62,14.935,40.5,1.01189815196569,17.2082291666667,5.38,15.315,36.38,0.927777480065862,7.61666666666667,6.7,7.4,9.4,0.0813626636789607,2025-07-15
"462","convex.gentle","convex","gentle","CR05",7,16,96,16.2661458333333,10.44,14.785,28.19,0.551344695287573,16.6811458333333,3.31,11.62,41.5,1.29384643355994,15.5638541666667,3.06,12.03,35.25,1.11561731956953,7.66145833333333,6.7,7.3,9.7,0.101181288052192,2025-07-16
"463","convex.gentle","convex","gentle","CR05",7,17,96,17.7194791666667,11,16.22,28.5,0.590208879353201,17.8352083333333,2.75,13.63,42.75,1.39796666234099,16.6133333333333,2.38,14,36.62,1.23205400694263,7.16770833333333,5.9,6.8,9.3,0.117582509213544,2025-07-17
"464","convex.gentle","convex","gentle","CR05",7,18,96,17.5738541666667,12,16.78,27.62,0.44721465885179,16.7311458333333,4.69,15.065,39.62,1.02004598569576,16.1939583333333,4.44,15.315,35.19,0.93308503682496,6.68958333333333,5.6,6.45,8.6,0.0928883404230569,2025-07-18
"465","convex.gentle","convex","gentle","CR05",7,19,96,14.5845833333333,10.38,14.47,22,0.33175176055095,13.3595833333333,4.75,11.375,34.31,0.782162066436691,13.1505208333333,4.75,12,30.75,0.727359972805275,8.12604166666667,6.7,7.15,13,0.202247486006032,2025-07-19
"466","convex.gentle","convex","gentle","CR05",7,20,96,14.4241666666667,8.62,13,25,0.517013218524106,15.4229166666667,3.25,11.185,36.38,1.10431671853648,14.9829166666667,2.88,12.155,32.62,1.01796153070589,12.6104166666667,11.9,12.25,14.1,0.0702826244197073,2025-07-20
"467","convex.gentle","convex","gentle","CR05",7,21,96,16.85125,10.94,15,27.56,0.556238901919645,18.5046875,6.5,14.38,41.12,1.17828733830234,17.7958333333333,6.62,14.685,36.25,1.0562832333261,11.5614583333333,10.5,11.3,13.4,0.0850357225201983,2025-07-21
"468","convex.gentle","convex","gentle","CR05",7,22,96,18.01875,13.25,17.06,26.5,0.40082418516387,19.1705208333333,9.19,15.97,34.75,0.833531463768419,18.4458333333333,9,16.565,32.38,0.729906186393616,10.0895833333333,9.3,10,11.9,0.0662014331526289,2025-07-22
"469","convex.gentle","convex","gentle","CR05",7,23,96,16.5861458333333,11.38,14.785,27,0.503869508696128,16.635625,3.88,11.94,41.12,1.18387792767774,15.4305208333333,3.44,11.78,34.75,1.03473583765302,8.28541666666667,6.4,8.3,10.2,0.0777137568071189,2025-07-23
"470","convex.gentle","convex","gentle","CR05",7,24,96,16.01875,10.62,15.655,25.25,0.407750333451519,14.3340625,2.62,12.595,32.5,0.971547255513454,13.8492708333333,2.25,13.03,30.62,0.927859334147547,6.759375,5.7,6.6,8.4,0.080942611858487,2025-07-24
"471","convex.gentle","convex","gentle","CR05",7,25,96,15.1967708333333,9.38,13.905,26.62,0.539429167398434,16.5263541666667,2.12,13,43,1.33683811397562,15.8930208333333,2.12,13.815,37.62,1.1940904848295,6.7875,5.8,6.4,8.8,0.0969405904158595,2025-07-25
"472","convex.gentle","convex","gentle","CR05",7,26,96,16.0216666666667,10.56,15.345,25,0.434080891954753,15.6329166666667,3,12.935,36,1.08156229306802,15.0076041666667,2.75,12.75,32.62,1.01193071221954,6.09270833333333,5.1,5.9,7.9,0.0885463105077347,2025-07-26
"473","convex.gentle","convex","gentle","CR05",7,27,96,15.8171875,9.5,14.095,28,0.584397738850685,16.6508333333333,1.38,10.845,43.25,1.45214777160756,15.7417708333333,1.12,11.41,37.25,1.29079409968458,5.903125,4.6,5.4,8.3,0.127470783761297,2025-07-27
"474","convex.gentle","convex","gentle","CR05",7,28,96,17.2916666666667,9.75,15.5,29.12,0.644296496301353,17.9495833333333,1,12.22,44.69,1.57888541852763,16.9475,0.75,12.94,38.75,1.41240719303867,5.659375,4.2,5.15,8.1,0.14163501807215,2025-07-28
"475","convex.gentle","convex","gentle","CR05",7,29,96,17.024375,11.5,16.535,28.38,0.448873439077443,17.0585416666667,4.38,13.53,39.75,1.09909282747308,16.7422916666667,4.31,13.88,36,1.02390309813365,5.209375,4.1,4.95,7.5,0.0982754601291517,2025-07-29
"476","convex.gentle","convex","gentle","CR05",7,30,96,16.3990625,11.62,15.375,23.69,0.422650836723936,16.8620833333333,4.44,13.88,38.88,1.01833739536761,16.7363541666667,4.25,15.155,36.69,0.938686478681029,5.096875,4,4.8,7.2,0.0957822494474343,2025-07-30
"477","convex.gentle","convex","gentle","CR05",7,31,96,16.7889583333333,11.62,14.56,28.12,0.530784124502448,20.2180208333333,6.94,14.715,43,1.15989249747431,19.7953125,7.12,16.06,37.94,0.957944768134677,5.53333333333333,4.4,4.95,7.8,0.114446289657526,2025-07-31
"478","convex.gentle","convex","gentle","CR05",8,1,96,17.1360416666667,12.12,16.345,26.88,0.430814749314992,17.1304166666667,6.06,14.095,38.12,1.00557779843174,16.5946875,5.75,15.25,35.56,0.908751842503079,5.07083333333333,4.1,4.8,7.1,0.0929996777332026,2025-08-01
"479","convex.gentle","convex","gentle","CR05",8,2,96,15.8539583333333,10.12,14.72,24.81,0.488376640477594,15.7097916666667,2.31,11.155,39.75,1.21821041792875,14.9157291666667,2,11.75,34.31,1.09943897919108,4.903125,3.7,4.5,7.3,0.113094948514007,2025-08-02
"480","convex.gentle","convex","gentle","CR05",8,3,96,16.354375,9.69,14.685,27.25,0.5790630630388,16.4780208333333,1.88,11.88,41.75,1.36452111177113,15.2429166666667,1.62,11.875,35.62,1.18047389492253,4.91145833333333,3.6,4.45,7.4,0.130366132452018,2025-08-03
"481","convex.gentle","convex","gentle","CR05",8,4,96,18.0639583333333,11.62,16.095,28.75,0.556652795797744,19.2473958333333,4.38,12.815,44.25,1.27156209399188,18.2452083333333,4.19,13.5,39,1.12638529698431,5,3.6,4.45,7.4,0.121963109176505,2025-08-04
"482","convex.gentle","convex","gentle","CR05",8,5,96,17.51625,10.62,16.06,28.38,0.588132624118601,17.2294791666667,2.38,13.72,41.69,1.34514012647897,15.9145833333333,2.06,14.345,34.69,1.15980076098874,4.67291666666667,3.3,4.25,7.1,0.131743364014998,2025-08-05
"483","convex.gentle","convex","gentle","CR05",8,6,96,17.8052083333333,10.62,16.035,29.12,0.625947894865849,18.2155208333333,2.75,12.315,44.12,1.48306509650719,17.1926041666667,2.56,12.625,38.75,1.31625334878026,4.625,3.2,4,7.2,0.143078619045859,2025-08-06
"484","convex.gentle","convex","gentle","CR05",8,7,96,17.8873958333333,10.81,16.535,28.25,0.590225244039571,17.7057291666667,2.5,13.315,42.62,1.34799580554679,16.8341666666667,2.38,13.47,36.38,1.19874785427489,4.40520833333333,2.9,3.95,6.9,0.131784062074338,2025-08-07
"485","convex.gentle","convex","gentle","CR05",8,8,96,18.1846875,13.25,16.03,27.31,0.483794462871758,18.6101041666667,9.38,13.69,36.38,0.915961285557511,17.3623958333333,9.88,14.5,29.94,0.670425315790244,4.37291666666667,3.5,3.8,6.3,0.0960340670395862,2025-08-08
"486","convex.gentle","convex","gentle","CR05",8,9,96,15.5045833333333,9.12,14.595,26.25,0.524348298865737,12.5914583333333,-1,8.75,36.5,1.23508206080064,11.191875,-1.44,8.315,30.31,1.09438392218351,3.69375,2.4,3.35,6.1,0.11926136434871,2025-08-09
"487","convex.gentle","convex","gentle","CR05",8,10,96,15.3829166666667,8.5,14.065,26.12,0.577849953143507,13.7757291666667,-0.94,9.53,39.75,1.38229047891083,12.1705208333333,-1.5,9.315,33,1.21671106656962,3.78541666666667,2.4,3.35,6.4,0.134531180487617,2025-08-10
"488","convex.gentle","convex","gentle","CR05",8,11,96,16.345625,9.44,14.53,27.62,0.619826797618539,16.0013541666667,1.44,10.065,41.38,1.42630726140716,14.6190625,1.12,10.22,35.12,1.23342720788536,3.97708333333333,2.6,3.4,6.6,0.141672955226783,2025-08-11
"489","convex.gentle","convex","gentle","CR05",8,12,96,17.8947916666667,10.81,16.065,29.25,0.628309134076675,18.7409375,4.12,13.06,44.06,1.44230205609349,17.5352083333333,3.88,13.87,38.12,1.25896193471125,4.16979166666667,2.7,3.6,6.8,0.144831418877279,2025-08-12
"490","convex.gentle","convex","gentle","CR05",8,13,96,18.15125,11.69,17,28.38,0.543610377315004,18.6982291666667,4.75,14.72,41.25,1.24917210298191,18.0485416666667,4.75,14.875,36.94,1.13327867172587,4.06458333333333,2.7,3.65,6.3,0.122429528303366,2025-08-13
"491","convex.gentle","convex","gentle","CR05",8,14,96,17.485,12.19,16.315,27,0.476487928088462,18.5463541666667,6.62,13.91,41.5,1.15656151678183,17.9384375,6.88,13.965,36.12,1.00931891800776,4.00520833333333,2.8,3.5,6.4,0.115464069292203,2025-08-14
"492","convex.gentle","convex","gentle","CR05",8,15,96,17.2795833333333,12.12,17.56,26.75,0.378387069663201,17.2538541666667,5.81,17.155,35.25,0.834102763686926,17.2170833333333,5.75,18,33.88,0.79267934653183,3.84583333333333,2.8,3.8,5.7,0.0807165914087988,2025-08-15
"493","convex.gentle","convex","gentle","CR05",8,16,96,15.8985416666667,12.06,14.815,23.25,0.363554545340676,17.17375,8.12,13.685,37.31,0.910935973374484,16.758125,8.25,13.625,34.38,0.797312623212358,4.040625,3.2,3.6,6.1,0.0932782355187491,2025-08-16
"494","convex.gentle","convex","gentle","CR05",8,17,96,14.7279166666667,11.12,14.655,23.44,0.301439271060403,13.0509375,4.88,12.31,28.44,0.624706265680067,13.0142708333333,4.88,12.41,25.12,0.600951798881379,3.87604166666667,3,3.8,5.4,0.069581215825539,2025-08-17
"495","convex.gentle","convex","gentle","CR05",8,18,96,13.5683333333333,8,11.715,25.88,0.549560204280345,14.6882291666667,1.5,8.31,42.75,1.34583969903545,14.1832291666667,1.56,8.5,37.25,1.2094126138336,4.390625,3.2,3.8,7.1,0.12630093314271,2025-08-18
"496","convex.gentle","convex","gentle","CR05",8,19,96,16.1929166666667,8.88,14.465,28.12,0.646100803414231,17.6258333333333,1.38,10.405,45.12,1.57928463892999,16.8025,1.38,11.22,38.88,1.41449988837417,4.46458333333333,2.9,3.85,7.2,0.151613971711477,2025-08-19
"497","convex.gentle","convex","gentle","CR05",8,20,96,18.1167708333333,12.62,16.285,28.25,0.544241656021422,20.4076041666667,6.75,14.06,45.06,1.27479165604939,19.7857291666667,6.88,14.095,41.12,1.12461613085166,4.45520833333333,3.1,3.9,6.8,0.125077780990529,2025-08-20
"498","convex.gentle","convex","gentle","CR05",8,21,96,18.1892708333333,13.44,17.06,27,0.391781251756497,19.3251041666667,8.25,16.375,37.5,0.90182537835419,18.7572916666667,8.25,16.5,34.12,0.807710695438401,4.36979166666667,3.2,4.15,6.2,0.0987434185200381,2025-08-21
"499","convex.gentle","convex","gentle","CR05",8,22,96,16.96625,10.25,15.625,28,0.584724523720659,18.0160416666667,2.62,12.31,43.88,1.4384941983733,17.038125,2.5,12.5,38,1.2802760659712,4.378125,2.9,3.85,7,0.139030186714909,2025-08-22
"500","convex.gentle","convex","gentle","CR05",8,23,96,17.4263541666667,11.38,16.465,27.44,0.509762782804192,17.8464583333333,5,13.125,40.75,1.21224707055511,17.2321875,5.06,13.72,36,1.08255040402815,4.15208333333333,2.9,3.75,6.4,0.118719217309076,2025-08-23
"501","convex.gentle","convex","gentle","CR05",8,24,96,16.4330208333333,11.88,16.655,24.38,0.343166086834533,16.0501041666667,6.06,14.53,36.38,0.798042994142432,15.8925,6,14.87,32.94,0.753945441043432,3.88854166666667,2.9,3.7,5.9,0.078302575965148,2025-08-24
"502","convex.gentle","convex","gentle","CR05",8,25,96,15.1392708333333,12.5,14.815,19.5,0.199481468426095,15.2870833333333,9.31,13.56,28.88,0.513775176884833,15.0295833333333,9.12,13.53,27.5,0.471890605740938,4.04791666666667,3.4,3.9,5.3,0.0542286251582106,2025-08-25
"503","convex.gentle","convex","gentle","CR05",8,26,96,12.8084375,10.12,12.44,17.62,0.220309109405289,11.5384375,5.5,10.56,25,0.505092103988484,11.3952083333333,5.5,10.655,22.62,0.470102871794509,4.39270833333333,3.4,3.9,6.6,0.101309894475156,2025-08-26
"504","convex.gentle","convex","gentle","CR05",8,27,96,14.3934375,12.25,13.88,18,0.185499197764201,14.3401041666667,11.06,12.88,24.56,0.351203460261737,13.9032291666667,11,12.56,22.19,0.306787775051207,11.2270833333333,5.6,6.3,46.4,1.1656011542565,2025-08-27
"505","convex.gentle","convex","gentle","CR05",8,28,96,12.6977083333333,10.88,12.06,16.75,0.181213712590543,11.9944791666667,7.5,10.215,25.56,0.431551308921979,11.3747916666667,7.12,9.78,23.25,0.390158536692016,36.3010416666667,33.7,34.9,47,0.338723399265234,2025-08-28
"506","convex.gentle","convex","gentle","CR05",8,29,96,12.8071875,8.75,11.875,20,0.353763032216861,13.4855208333333,3.88,8.97,31.5,0.920537670281728,12.7076041666667,3.38,8.69,28,0.847798189853644,32.5416666666667,31,32.5,33.7,0.059228717153696,2025-08-29
"507","convex.gentle","convex","gentle","CR05",8,30,96,12.6086458333333,7.88,11.655,19.88,0.40811869456701,12.8671875,2.5,8.065,32.81,1.06819297018833,12.1676041666667,1.88,7.595,29.12,1.00246101495699,29.7427083333333,28.3,29.8,30.9,0.043142582651778,2025-08-30
"508","convex.gentle","convex","gentle","CR05",8,31,96,12.5426041666667,7.25,11.405,21.12,0.46430627002635,13.0869791666667,0.56,7.815,35.25,1.24058935767699,12.5705208333333,-0.06,7.905,31.62,1.18321996340227,27.2583333333333,26.6,27.2,28.3,0.0287406226761507,2025-08-31
