"","site.type","TPI.gen","TRI.gen","month","day","n","temp.soil.mean.daily","temp.soil.min.daily","temp.soil.med.daily","temp.soil.max.daily","temp.soil.se.daily","temp.ground.mean.daily","temp.ground.min.daily","temp.ground.med.daily","temp.ground.max.daily","temp.ground.se.daily","temp.air.mean.daily","temp.air.min.daily","temp.air.med.daily","temp.air.max.daily","temp.air.se.daily","moisture.soil.mean.daily","moisture.soil.min.daily","moisture.soil.med.daily","moisture.soil.max.daily","moisture.soil.se.daily","date"
"1","concave.gentle","concave","gentle",6,26,285,16.3288070175439,8.31,15.88,28.25,0.285487090086753,15.6313333333333,-1.25,12.81,40.88,0.771017844217929,13.5825964912281,-2.12,12.5,33.38,0.673045373730502,2.12315789473684,0.2,1.9,4.6,0.0685988073247579,2025-06-26
"2","concave.gentle","concave","gentle",6,27,288,17.2409027777778,8.88,16.25,29.62,0.317017986341969,17.8090972222222,0.25,14.53,41.94,0.802347125537734,15.6042708333333,-0.5,14.5,34.5,0.686426859692181,2.53159722222222,1.1,2.15,5.1,0.0715358908371667,2025-06-27
"3","concave.gentle","concave","gentle",6,28,288,18.3167361111111,10,17.5,30.44,0.308599708600607,18.6388541666667,1.62,16.12,41.62,0.774447545480126,16.3301388888889,0.88,15.75,33.25,0.652686984680637,2.73993055555556,1.4,2.35,5.4,0.0713180958266093,2025-06-28
"4","concave.gentle","concave","gentle",6,29,288,19.1158680555556,10.12,18.19,31.5,0.332049312340662,19.1722222222222,1.19,15.12,41.5,0.81689685402407,16.686875,0.38,15.595,33,0.678299446929987,2.85381944444444,1.3,2.4,5.5,0.0760234562153504,2025-06-29
"5","concave.gentle","concave","gentle",6,30,288,19.3672569444444,10.06,18.28,32.62,0.35002044788774,19.0817361111111,0.38,15.44,43.75,0.877032821520662,16.6961805555556,-0.62,16.25,36.38,0.755922232050677,2.821875,1,2.4,5.8,0.0829267219622165,2025-06-30
"6","concave.gentle","concave","gentle",7,1,288,19.8743402777778,11.38,19.345,32.38,0.30344535402852,19.6129513888889,2.81,17.875,42.88,0.74471821294846,17.8965625,2.12,17.63,37.69,0.667446499623452,2.73298611111111,0.9,2.4,5.5,0.0739404960777655,2025-07-01
"7","concave.gentle","concave","gentle",7,2,288,16.895625,10.31,16.75,28.38,0.21638941564728,15.2838194444444,4,13.44,34.31,0.505491700481186,14.451875,3.38,13.375,31,0.472491701205269,4.11875,1.9,3.4,7.8,0.0895232153841764,2025-07-02
"8","concave.gentle","concave","gentle",7,3,288,15.7936458333333,12,15.38,22.62,0.14089870380274,14.9934722222222,6.38,14.75,31.62,0.350693458943813,13.9617361111111,5.5,14.12,27.5,0.305486451701474,3.68194444444444,1.6,3.9,7.2,0.077365123657782,2025-07-03
"9","concave.gentle","concave","gentle",7,4,288,15.8022569444444,10.62,15.5,23.38,0.177585984125893,14.8901736111111,4.31,12.75,34.25,0.418291652607378,13.7962152777778,3.81,12.06,31.25,0.371161594631534,5.45104166666667,1.7,4.6,18.1,0.186626390663208,2025-07-04
"10","concave.gentle","concave","gentle",7,5,288,15.0296527777778,9.12,14.09,25.75,0.249928710443365,15.3450347222222,3.88,11.53,35.62,0.56949225293024,13.9511805555556,3.19,10.97,29.75,0.506485008622362,14.8631944444444,6.3,17.65,45.7,0.367310006383806,2025-07-05
"11","concave.gentle","concave","gentle",7,6,288,16.4520138888889,8.62,15.315,29.62,0.334474451968826,17.1454166666667,2,14.62,39.94,0.742303882896683,15.1511458333333,1,14.44,32.44,0.63773779015282,12.5996527777778,5.7,14.15,18.3,0.257060809802066,2025-07-06
"12","concave.gentle","concave","gentle",7,7,288,18.0981944444444,9,17.06,30.75,0.356013250915766,18.3859375,1,13.595,43,0.838417413366364,16.0001736111111,0,13.155,35.19,0.726733312323777,11.2395833333333,4.6,12.3,16.5,0.230806186479456,2025-07-07
"13","concave.gentle","concave","gentle",7,8,288,18.6262152777778,10.25,18.5,30.25,0.293410342354097,18.8620833333333,2.38,15.78,42.38,0.75143019969943,17.104375,1.44,15.155,36.38,0.676666041672636,10.096875,4.2,11.3,15,0.204769375963099,2025-07-08
"14","concave.gentle","concave","gentle",7,9,288,18.7434375,9.62,17.75,32,0.3433970638602,20.2920138888889,1.5,15.62,46.25,0.890466086843804,18.2502083333333,0.5,15.62,38.56,0.778203016261027,9.13888888888889,3.7,9.8,13.8,0.178992009122771,2025-07-09
"15","concave.gentle","concave","gentle",7,10,192,20.5608854166667,12.31,19.25,32.38,0.424932135451401,20.6671875,5.5,16.715,42.38,0.92510734250006,18.34109375,4.62,16.315,34.38,0.791484408907631,7.73645833333333,3.6,8.3,12.4,0.216120905620115,2025-07-10
"16","concave.gentle","concave","gentle",7,11,192,19.835625,10.5,19,32.19,0.446291630657949,18.3542708333333,1.12,14.285,44,1.02966487989368,15.90171875,0.06,13.345,36,0.913397006648406,6.8359375,3,7.45,10.9,0.190001638361087,2025-07-11
"17","concave.gentle","concave","gentle",7,12,192,20.2277604166667,11.12,19.25,32.88,0.444218137803267,19.4130729166667,2.62,15.565,44.75,1.00428965261131,17.0556770833333,1.81,14.875,36.5,0.883773511946517,6.38958333333333,2.9,6.95,10.1,0.171975798751777,2025-07-12
"18","concave.gentle","concave","gentle",7,13,192,20.7974479166667,11.31,19.56,34.25,0.466899125096527,20.3545833333333,2.75,15.845,45.88,1.06964065674517,18.1231770833333,1.88,15.25,38.25,0.957280548358285,6.08541666666667,2.6,6.6,9.7,0.167267065922584,2025-07-13
"19","concave.gentle","concave","gentle",7,14,192,21.19984375,11.5,19.97,34.62,0.476256487067,20.5307291666667,2.56,16,46.38,1.07806668814303,18.2152604166667,1.75,15.685,39,0.958283814644355,5.88697916666667,2.4,6.4,9.5,0.165860625712604,2025-07-14
"20","concave.gentle","concave","gentle",7,15,192,20.78234375,12.12,20.155,34.12,0.393796104717612,18.5528125,3.88,15.44,42.75,0.840153922617922,16.8990104166667,3.06,14.72,36.5,0.759554827510297,5.459375,2.2,6,9,0.158429444484917,2025-07-15
"21","concave.gentle","concave","gentle",7,16,192,17.9442708333333,9.75,16.655,31.88,0.417832164590105,17.0772916666667,3.12,11.97,41.75,0.921973632086711,15.3101041666667,2.25,11.625,34,0.804487987248603,6.59739583333333,2.5,6.65,10.3,0.220716738247616,2025-07-16
"22","concave.gentle","concave","gentle",7,17,192,19.3688020833333,10.06,18.56,32.5,0.456680888730566,18.2558333333333,1.69,14.28,44.31,1.03521937918049,16.2000520833333,0.62,13.78,36.62,0.935113240153235,5.96302083333333,2,6.6,10.1,0.196850712712601,2025-07-17
"23","concave.gentle","concave","gentle",7,18,192,19.3986979166667,11.19,18.88,32.38,0.38360581174781,17.34953125,3.12,15.37,40.62,0.809946656807199,15.8490104166667,2.38,15.13,34.5,0.744274424128157,5.35885416666667,1.8,5.9,9.4,0.178386345195415,2025-07-18
"24","concave.gentle","concave","gentle",7,19,192,16.4610416666667,10.38,16.19,23.5,0.271067762935033,14.2349479166667,3.38,11.81,35.38,0.647484847224588,13.2979166666667,2.75,11.285,30.75,0.611269710516606,5.27864583333333,2.1,5.9,9.4,0.168904246284945,2025-07-19
"25","concave.gentle","concave","gentle",7,20,192,16.33265625,9.38,15.185,27.62,0.367610525568488,16.5568229166667,1.75,11.75,39.38,0.906944366924567,15.2358333333333,1,12.03,34.25,0.829679485273612,5.98385416666667,3.1,6.5,9.2,0.139505244487216,2025-07-20
"26","concave.gentle","concave","gentle",7,21,192,18.6064583333333,11.25,17.06,30.75,0.394842437690949,19.208125,4.38,14.815,44.88,0.943767039029407,17.3134375,3.62,14.185,36.94,0.834120282842458,5.8546875,2.9,6.4,9.4,0.142882682212175,2025-07-21
"27","concave.gentle","concave","gentle",7,22,192,19.8455208333333,13.25,19.25,30.38,0.323694853358987,19.92078125,7.69,15.435,39.94,0.687037310249178,18.1575,7.12,14.72,34.19,0.590755134121068,5.78125,2.9,6.2,8.9,0.143128350803274,2025-07-22
"28","concave.gentle","concave","gentle",7,23,192,18.3534895833333,11.25,17.06,31.75,0.39145572006231,17.1399479166667,2.62,12.09,45.25,0.885960834722429,15.1813020833333,1.75,11.12,36.62,0.778148763969833,5.44322916666667,2.2,6.2,8.9,0.154206859818532,2025-07-23
"29","concave.gentle","concave","gentle",7,24,192,18.0030729166667,10,17.815,30.5,0.364706458403376,15.1627083333333,1.12,13.69,41.75,0.814518050140617,13.7128125,0.19,12.53,35.62,0.768171851250281,5.096875,1.8,5.75,8.7,0.162163038759867,2025-07-24
"30","concave.gentle","concave","gentle",7,25,192,16.3511458333333,8.38,15.315,29.62,0.411294842579665,16.14015625,0.62,13.595,42.75,0.968860740662974,14.77671875,-0.12,13.845,36.06,0.877059975927922,5.77708333333333,1.8,6.7,9.6,0.203499272027747,2025-07-25
"31","concave.gentle","concave","gentle",7,26,192,17.3644791666667,9.69,16.5,28.88,0.363534306605139,15.6871354166667,1.44,13.095,37.5,0.823606329919881,14.1904166666667,0.44,12,33,0.777703441595895,5.17760416666667,1.6,5.65,9.1,0.17890446878932,2025-07-26
"32","concave.gentle","concave","gentle",7,27,192,17.1941145833333,8.69,15.845,31.81,0.448385849976539,16.8173958333333,-0.06,11.405,43.88,1.07579420033914,15.0157291666667,-0.88,10.5,36.31,0.975032267470664,5.0578125,1.2,5.8,9.1,0.186139499914718,2025-07-27
"33","concave.gentle","concave","gentle",7,28,192,18.688125,8.88,17.315,33.12,0.490245032721822,17.9733854166667,-0.88,13.19,46.69,1.15111644696966,16.0758333333333,-1.88,13.44,38.88,1.04786862006855,4.83802083333333,0.9,5.5,8.8,0.185115911043021,2025-07-28
"34","concave.gentle","concave","gentle",7,29,192,18.5383854166667,10.62,17.72,32.88,0.376161037134892,17.2148958333333,2.62,13.66,43.81,0.845551558960875,16.0205208333333,1.88,13.905,37.88,0.802588232916731,4.4609375,1,5.25,8.5,0.172742942278254,2025-07-29
"35","concave.gentle","concave","gentle",7,30,192,17.795,10.06,17.285,28,0.36010353065795,16.8568229166667,2.5,13.12,40.88,0.82032040456973,15.9220833333333,1.88,13.25,36.5,0.767358565430275,4.29739583333333,0.9,4.95,8,0.167803336362836,2025-07-30
"36","concave.gentle","concave","gentle",7,31,192,18.0209895833333,10.75,16.315,32,0.396915549349371,19.9094791666667,4.12,14.685,44.88,0.863553349689241,18.9766145833333,3.81,15.22,37.5,0.705133834355693,4.65416666666667,1.2,5.4,8.6,0.174333111846202,2025-07-31
"37","concave.gentle","concave","gentle",8,1,192,18.6621875,11.38,18.19,31.25,0.354473802300687,17.32890625,4.31,14.905,41.56,0.773221931309955,16.0861979166667,3.38,14.88,36.25,0.721397786731806,4.19479166666667,0.9,4.95,8.1,0.166577320483498,2025-08-01
"38","concave.gentle","concave","gentle",8,2,192,17.1925520833333,9.38,16.09,28.12,0.381619501280546,15.7922395833333,0.88,11.72,42.62,0.904616522039268,14.4181770833333,0.06,11,36.12,0.848038023858595,3.971875,0.4,4.75,8.3,0.174371543967953,2025-08-02
"39","concave.gentle","concave","gentle",8,3,192,17.4266145833333,9,16.12,30.19,0.422969152668175,16.1463020833333,-0.12,12.285,40.25,0.973151457161452,14.4558333333333,-1,12.5,34.5,0.880268458219957,3.940625,0.3,4.6,7.9,0.176267159144545,2025-08-03
"40","concave.gentle","concave","gentle",8,4,192,19.5313541666667,11.12,18.25,32.62,0.424462312832576,19.8433854166667,2.75,13.62,46.38,0.951794196162595,18.036875,1.81,13,38,0.849154146894838,4.06927083333333,0.4,4.75,7.6,0.16777733366283,2025-08-04
"41","concave.gentle","concave","gentle",8,5,192,18.9408854166667,10.06,17.685,32.44,0.449025618466767,17.1659895833333,0.88,14.035,42.69,0.968248348861801,15.2763020833333,0,13.56,35.12,0.863296185024627,3.6203125,0.1,4.3,7.5,0.166508223764493,2025-08-05
"42","concave.gentle","concave","gentle",8,6,192,19.21125,9.81,17.72,32.88,0.474753630306845,18.1652083333333,0.69,12.88,44.12,1.08103541348921,16.2794270833333,-0.19,12.155,37.12,0.978708039853381,3.5578125,0,4.2,7.5,0.169628054736847,2025-08-06
"43","concave.gentle","concave","gentle",8,7,192,19.2140625,9.88,18.03,32.62,0.460059579310468,17.6247395833333,0.75,13.685,43,1.00509918538592,15.8904166666667,-0.06,13.75,36.19,0.911690010321497,3.365625,0,4,7.2,0.163111609548501,2025-08-07
"44","concave.gentle","concave","gentle",8,8,192,19.4901041666667,12.12,18.185,31.75,0.388659400967791,18.5218229166667,6.25,13.97,37.88,0.692545567100346,16.8709375,6.12,14.06,29.5,0.532532665981454,3.35416666666667,0.3,4,6.9,0.154157822490525,2025-08-08
"45","concave.gentle","concave","gentle",8,9,192,16.7989583333333,8.38,15.97,31.12,0.410825910134307,12.4024479166667,-2.81,9.03,37.12,0.883432675809921,10.4721875,-3.94,7.59,30.38,0.823906020157359,2.80052083333333,0,3.35,6.3,0.151423037180038,2025-08-09
"46","concave.gentle","concave","gentle",8,10,192,16.3565104166667,7.5,15.185,29.62,0.443090138828735,13.4895833333333,-2.25,9.22,39.31,0.988712236239289,11.59640625,-3.25,8.185,33.38,0.917166517795659,2.7953125,0,3.25,6.7,0.160053044392326,2025-08-10
"47","concave.gentle","concave","gentle",8,11,192,17.38953125,8.56,15.91,31.38,0.454217932780672,15.82734375,-0.12,10.095,40.62,1.01264718601012,14.3184375,-0.94,9.75,34.88,0.936514000566015,2.91145833333333,0,3.45,7,0.165521380595352,2025-08-11
"48","concave.gentle","concave","gentle",8,12,192,18.93671875,9.88,17.625,32.62,0.459142411165324,18.24265625,2.12,13.565,43.25,1.01800356552236,16.83140625,1.44,13.19,37.25,0.933018040351357,2.96302083333333,0,3.45,7.2,0.169912288088448,2025-08-12
"49","concave.gentle","concave","gentle",8,13,192,19.2134895833333,10.62,18.25,32.25,0.416108475211662,18.2396875,2.94,14.065,42.31,0.918554256689135,17.11796875,2.38,13.75,36.62,0.864317114669895,2.75729166666667,0,3.15,6.3,0.156850703209669,2025-08-13
"50","concave.gentle","concave","gentle",8,14,192,18.27984375,11.12,17.53,29.75,0.356108533932238,17.63953125,4.81,13.13,41.5,0.817903168996161,16.8527604166667,4.38,13.405,36.44,0.767032139294011,2.58645833333333,0,3.2,6.2,0.150220241859108,2025-08-14
"51","concave.gentle","concave","gentle",8,15,192,18.2891145833333,11.12,18.12,29.5,0.313472724724049,17.0434895833333,3.44,16.62,40.25,0.677170250737057,16.4694270833333,2.81,16.685,36.62,0.651293158308136,2.5078125,0,2.95,6.3,0.143875692568001,2025-08-15
"52","concave.gentle","concave","gentle",8,16,192,16.7780208333333,11.12,16.03,26.81,0.282825832954768,16.5075,6.75,13.405,38.38,0.645591444033357,15.7853125,6.38,13.25,35.25,0.589915427993747,2.88489583333333,0,3.5,6.4,0.165948457811443,2025-08-16
"53","concave.gentle","concave","gentle",8,17,192,15.7430729166667,10.31,15.09,27,0.258785290851304,12.8842708333333,3.25,12.435,33.62,0.480004888409423,12.4181770833333,2.75,12.19,29.81,0.481718425333878,2.73541666666667,0,3.25,6.7,0.154135046401157,2025-08-17
"54","concave.gentle","concave","gentle",8,18,192,13.9326041666667,7.25,12.685,27.25,0.373959482037617,13.9699479166667,0.81,8.345,41.19,0.913154211255097,13.3074479166667,0.25,8.28,36,0.858437762355485,3.92395833333333,0.4,5,7.6,0.178007211036905,2025-08-18
"55","concave.gentle","concave","gentle",8,19,192,16.2347395833333,7.69,14.62,30.56,0.452611887127588,16.4104166666667,-0.12,10,43.75,1.09023166686802,15.4723958333333,-0.88,10.25,38.44,1.02615043526897,3.590625,0,4.3,7.3,0.166212551467958,2025-08-19
"56","concave.gentle","concave","gentle",8,20,192,18.3494791666667,11.25,16.815,31.19,0.396268182699408,19.265625,4.62,12.905,45.06,0.909031382427233,18.49375,4.06,11.75,39.25,0.853002993036963,3.46354166666667,0.4,4.1,6.7,0.143821335557667,2025-08-20
"57","concave.gentle","concave","gentle",8,21,192,19.0068229166667,12.5,18.315,30.12,0.308347018792339,18.8781770833333,6.88,16.22,40,0.639153270247525,18.0025,6.5,16,36,0.597094431787137,3.30729166666667,0.4,3.85,6.4,0.131133320078802,2025-08-21
"58","concave.gentle","concave","gentle",8,22,192,17.54140625,9.62,16.5,30.75,0.411360857695678,17.2201041666667,1.12,11.815,43,1.00372567308965,16.1241666666667,0.5,11.97,37.5,0.937244919729034,2.9234375,0,3.5,6.7,0.155504068625646,2025-08-22
"59","concave.gentle","concave","gentle",8,23,192,18.3063541666667,10.31,17.285,30.38,0.398971171159742,17.7985416666667,3.5,12.66,41.5,0.937191755487032,16.8245833333333,3.19,12.5,36.25,0.874173746117834,2.81197916666667,0,3.35,6.4,0.151506977754734,2025-08-23
"60","concave.gentle","concave","gentle",8,24,192,17.7844270833333,11.31,17.06,28.25,0.29079117872677,15.8897395833333,4.69,14.41,37.75,0.613713983896208,15.2876041666667,4.12,14.215,34.38,0.604425318450966,2.534375,0,3.05,5.9,0.140323144130174,2025-08-24
"61","concave.gentle","concave","gentle",8,25,192,16.2044270833333,12,16,22.75,0.189450510376322,15.0796354166667,8.5,13.38,30.12,0.389684774189528,14.5502083333333,8,13.155,28,0.373492774973963,2.9421875,0,4,7.7,0.163453562231487,2025-08-25
"62","concave.gentle","concave","gentle",8,26,192,13.5769270833333,9.69,13.12,19.56,0.182284029656468,11.5074479166667,5.12,10.56,26.69,0.371421114714407,10.9447916666667,4.5,10.12,23.5,0.352932638330021,6.61510416666667,1.4,5.4,42.9,0.44955639729607,2025-08-26
"63","concave.gentle","concave","gentle",8,27,192,15.3334895833333,12.44,14.845,20.12,0.147355928579332,14.71171875,11.19,13.22,25.75,0.261322649159409,13.9909375,10.88,12.62,23.75,0.229448155175043,13.6307291666667,2.9,16.4,48.1,0.731999459279581,2025-08-27
"64","concave.gentle","concave","gentle",8,28,192,13.4080729166667,11,12.97,17.5,0.12861483346274,12.1378125,6.81,10.345,26.56,0.310056937276781,11.1353125,6.25,9.845,22.5,0.263199090969109,31.2963541666667,24.7,33.9,47.9,0.423844397247394,2025-08-28
"65","concave.gentle","concave","gentle",8,29,192,13.2223958333333,8.62,12.56,20.5,0.24109776673337,13.5094791666667,3.12,8.97,33.25,0.672174641428663,12.2340625,2.5,8.34,27.38,0.596146164579835,26.1666666666667,15.6,27.5,33.4,0.480959068887694,2025-08-29
"66","concave.gentle","concave","gentle",8,30,192,13.1275520833333,7.38,12.345,21.31,0.290303969629969,12.91453125,1.19,7.44,34.5,0.800390430159423,11.62671875,0.5,7,28.81,0.728589657627606,22.4177083333333,14.9,22.55,30.2,0.469648710657205,2025-08-30
"67","concave.gentle","concave","gentle",8,31,192,13.05234375,6.44,12.25,22.5,0.327923247636284,12.9440104166667,-0.56,6.97,37.12,0.909572775207245,11.75125,-1.31,6.465,31.56,0.84832073978676,21.1026041666667,14.2,21.6,27.8,0.41603733115688,2025-08-31
"68","concave.gentle","concave","gentle",9,1,192,13.6204166666667,7,13.19,22.12,0.305245872570062,13.90125,0.44,8.375,39.62,0.871131605627838,13.0791145833333,-0.19,8,34.5,0.835194881126588,20.1458333333333,13.7,20.75,26.3,0.389511844706881,2025-09-01
"69","concave.gentle","concave","gentle",9,2,192,14.2971354166667,7.75,13.685,22.25,0.313581093525076,15.3307291666667,1.56,10.375,36.44,0.862628223167313,14.5968229166667,1,10.75,32.62,0.824003522593163,20.1286458333333,13.2,20.05,26.6,0.428876697476345,2025-09-02
"70","concave.gentle","concave","gentle",9,3,192,14.5277083333333,7.69,13.62,23.81,0.336427501842739,14.978125,1.12,8.965,37.81,0.924212141554674,13.98859375,0.5,8.845,34,0.874085606118491,19.290625,13.1,19.75,25.4,0.382187629989247,2025-09-03
"71","concave.gentle","concave","gentle",9,4,192,14.89546875,8,14.345,23.25,0.318604373272085,14.4446875,1.38,9.435,36.44,0.830577810879276,13.59296875,0.81,9.25,32.62,0.797009839271392,18.5239583333333,12.7,18.9,24.4,0.368139313429213,2025-09-04
"72","concave.gentle","concave","gentle",9,5,192,14.3070833333333,8,13.815,21.38,0.284302672450059,13.4858854166667,1.5,8.97,33.5,0.751730973137344,12.4801041666667,0.88,8.75,30.25,0.713991171701582,17.8546875,12.2,18.15,23.4,0.352062290176189,2025-09-05
"73","concave.gentle","concave","gentle",9,6,192,13.7953645833333,7.31,13.315,21.62,0.29290442492395,12.2897916666667,-0.06,7.72,35.56,0.774779260344307,11.4327604166667,-0.75,7.06,32.06,0.753495461917681,17.3666666666667,11.9,17.7,23,0.342200185756895,2025-09-06
"74","concave.gentle","concave","gentle",9,7,192,13.9339583333333,8.62,13.815,19.38,0.204966369649378,12.7685416666667,2,11.845,31.5,0.530059015359643,12.0080729166667,1.38,11.31,29.12,0.502596117584568,17.6546875,11.5,21,48.2,0.43912580554159,2025-09-07
"75","concave.gentle","concave","gentle",9,8,192,12.8994270833333,8.06,12.155,20,0.237491218549144,13.5106770833333,2.88,9.155,31,0.639421764870015,12.6319270833333,2.38,8.685,27.69,0.590808939103429,23.1015625,17.8,23.35,28,0.312104441243546,2025-09-08
"76","concave.gentle","concave","gentle",9,9,192,13.0114583333333,8.88,12.56,19.38,0.212501205703557,12.4117708333333,3.06,9,29,0.530180334112521,11.9698958333333,2.5,9.12,26.62,0.516263582646428,21.3390625,16.5,21.35,26.3,0.302864858248274,2025-09-09
"77","concave.gentle","concave","gentle",9,10,192,12.57875,8.12,11.56,19.38,0.238892234890389,13.1175,3.75,8.215,32,0.67766737530534,12.5116145833333,3.25,7.94,29.25,0.658139329269265,20.8328125,16,20.85,25.6,0.308326108408908,2025-09-10
"78","concave.gentle","concave","gentle",9,11,192,12.6755729166667,7.62,12.28,19,0.22867543755776,12.8606770833333,2.62,11.095,31.88,0.623824938402937,12.4466666666667,2.25,11.75,27.75,0.601365199573194,19.6041666666667,15,19.85,24.3,0.294986867565435,2025-09-11
"79","concave.gentle","concave","gentle",9,12,192,13.1002083333333,9.25,12.75,18.25,0.179609131777275,13.53125,6.75,11,28.25,0.414760928662556,13.2950520833333,6.44,11.815,25,0.381229639954992,19.0458333333333,14.3,22.45,46.5,0.325223806458531,2025-09-12
"80","concave.rugged","concave","rugged",6,26,285,16.3095087719298,8.12,15.5,28.81,0.339068738939569,15.2047719298246,-0.38,11.31,41.25,0.777866481338165,13.7966315789474,-0.75,11.69,34.94,0.68453101300287,0.350526315789474,0,0,3.5,0.0503769361291083,2025-06-26
"81","concave.rugged","concave","rugged",6,27,288,17.6493055555556,8.94,16,31.62,0.393702567230581,17.7099652777778,1.69,11.94,43.06,0.82534118389148,15.8540972222222,1.19,12.62,36,0.69796119187523,0.530555555555556,0,0,4,0.0631198560680487,2025-06-27
"82","concave.rugged","concave","rugged",6,28,288,18.8107638888889,10,17.345,34,0.391803693132283,18.7796527777778,2.75,14.56,44.12,0.802975779319527,16.7151736111111,2.38,14.815,35.94,0.659915157640785,0.594791666666667,0,0,4.2,0.0674391033411333,2025-06-28
"83","concave.rugged","concave","rugged",6,29,288,19.5738888888889,10.12,17.845,35.12,0.429349231103181,19.1574305555556,2,13.685,44.12,0.850578989247855,16.8879166666667,1.69,14.19,35.44,0.687800681704795,0.670833333333333,0,0,4.1,0.0712047038676817,2025-06-29
"84","concave.rugged","concave","rugged",6,30,288,19.7279166666667,10.25,17.815,36.38,0.451051444418485,19.1729513888889,1.12,13.185,47.56,0.9224420585729,16.9317013888889,0.62,13.595,39.38,0.764935013098137,0.655902777777778,0,0,4.4,0.0728055163525074,2025-06-30
"85","concave.rugged","concave","rugged",7,1,288,20.22875,11.75,18.97,35.81,0.373850236844457,19.7630208333333,4.19,15.315,45.12,0.769869688895981,18.21375,4,15.655,39.75,0.673306966381987,0.600347222222222,0,0,3.8,0.0643178307973068,2025-07-01
"86","concave.rugged","concave","rugged",7,2,288,16.9455902777778,10.62,16.78,28.5,0.256521523371482,15.0146875,4.5,12.88,38.44,0.493378851692454,14.4161111111111,4.25,12.815,33.56,0.452344029514178,1.65763888888889,0,0,6.9,0.122040219861312,2025-07-02
"87","concave.rugged","concave","rugged",7,3,288,15.5317361111111,11.5,15.25,23.5,0.172742558258544,14.8278472222222,7.06,14.19,31.88,0.336878664546119,14.0800347222222,6.75,13.75,27.12,0.292834316532875,2.115625,0,2.5,5.6,0.0963460686162884,2025-07-03
"88","concave.rugged","concave","rugged",7,4,288,15.4691666666667,9.88,15.12,23.12,0.206284624728881,14.9219097222222,5.12,12.44,31,0.406554244447813,14.0089583333333,4.88,12.09,27.88,0.352232981919396,2.95381944444444,0,3.15,9.7,0.140120853355047,2025-07-04
"89","concave.rugged","concave","rugged",7,5,288,15.1204513888889,8.75,13.72,26.38,0.300625610778065,15.3956944444444,4.31,11.03,37.38,0.571282033069874,14.2054861111111,3.88,10.75,30.62,0.497056323784377,8.55069444444444,2.2,6.5,20.3,0.286732358610163,2025-07-05
"90","concave.rugged","concave","rugged",7,6,288,16.6689583333333,7.75,14.845,32.62,0.421386213668908,17.3221527777778,2.38,12.38,44.12,0.775687666086918,15.4010763888889,1.94,12.44,34.5,0.643867349417524,7.01875,1.9,5.2,13.9,0.239724432015732,2025-07-06
"91","concave.rugged","concave","rugged",7,7,288,18.2732638888889,8.38,16.47,33.75,0.444472116993686,18.4251041666667,1.38,12.625,46.38,0.874880852991328,16.1342361111111,0.75,12.31,36.62,0.730239923859866,6.328125,1.3,5.3,13,0.208532488650646,2025-07-07
"92","concave.rugged","concave","rugged",7,8,288,18.6593402777778,10.12,17.97,32.94,0.350951026221609,18.6290625,3.38,14.5,43.25,0.75323530030192,17.1026388888889,3,14.47,37.25,0.662085371190337,4.97673611111111,0.8,4.6,10.6,0.169787638788662,2025-07-08
"93","concave.rugged","concave","rugged",7,9,288,18.8248611111111,9.5,17.25,34.12,0.416978994359297,20.1719791666667,3,14.03,48.5,0.918145869741166,18.3009027777778,2.88,14.405,41,0.779535423347989,3.959375,0,3.75,8.8,0.164776399114495,2025-07-09
"94","concave.rugged","concave","rugged",7,10,288,20.6713888888889,12.5,18.78,35.25,0.390097147528445,21.5704513888889,6.25,15.41,46.75,0.79333461769756,19.1683333333333,5.88,15.405,36.62,0.625187724420874,3.07152777777778,0,2.8,7.7,0.149752446379657,2025-07-10
"95","concave.rugged","concave","rugged",7,11,288,19.8916319444444,10.75,18.47,34.31,0.399174906578232,19.251875,1.75,13.815,47,0.87876184174668,16.693125,1.19,13.38,38,0.724477448848881,2.39166666666667,0,1.85,6.8,0.129332580490403,2025-07-11
"96","concave.rugged","concave","rugged",7,12,288,20.3047916666667,11.38,18.56,36.44,0.409199054242296,20.3272916666667,3.5,15.03,48.12,0.87225714455265,17.8190277777778,3.06,14.66,39.56,0.709655677358877,1.93923611111111,0,1.35,6.3,0.116944595529852,2025-07-12
"97","concave.rugged","concave","rugged",7,13,288,21.0949305555556,11.75,19.345,37.56,0.431186122351627,21.3492013888889,3.81,15.685,49.5,0.91434992395891,18.9132638888889,3.44,15.095,41.38,0.757452064575061,1.6125,0,0.8,5.8,0.110080116796001,2025-07-13
"98","concave.rugged","concave","rugged",7,14,288,21.4361458333333,11.88,19.685,38.31,0.437993894964495,21.4883333333333,3.75,15.59,50.75,0.910471530770189,19.1284722222222,3.38,15.565,41.69,0.756740107947764,1.33368055555556,0,0.15,5.5,0.0992996733060996,2025-07-14
"99","concave.rugged","concave","rugged",7,15,288,20.9553472222222,12.69,20.375,36.19,0.327444800438895,19.2386111111111,5.12,15.875,45,0.679894674450722,17.5618055555556,4.75,15.44,37.88,0.578541232471178,1.00555555555556,0,0,4.7,0.0782193235173675,2025-07-15
"100","concave.rugged","concave","rugged",7,16,288,17.8616319444444,10,16.125,34.12,0.377158620236045,17.4779166666667,3.12,11.47,43.69,0.787183492722423,15.7059375,2.75,11.25,38.88,0.662131815627303,1.90451388888889,0,0,7.3,0.14619910707494,2025-07-16
